r_id,t_id
213637,49
213637,124
213637,37
213637,120
213637,8
213637,119
213637,51
213637,231
213637,53
213637,42
213637,154
213637,47
213637,155
213637,65
244233,2
244233,3
244233,10
244233,4
244233,103
244233,58
244233,116
244233,8
244233,26
244233,118
244233,15
244233,119
244233,31
244233,32
244233,65
20936,54
20936,2
20936,3
20936,10
20936,34
20936,4
20936,35
20936,135
20936,24
20936,58
20936,136
20936,115
20936,13
20936,8
20936,67
20936,61
20936,117
20936,137
20936,138
20936,70
20936,15
20936,119
20936,92
20936,40
20936,17
20936,51
20936,73
20936,18
20936,96
20936,42
20936,76
311570,1
311570,2
311570,3
311570,34
311570,4
311570,268
311570,103
311570,6
311570,7
311570,48
311570,300
311570,8
311570,9
311570,15
311570,51
311570,72
311570,73
311570,32
324504,1
324504,2
324504,3
324504,10
324504,34
324504,4
324504,58
324504,116
324504,8
324504,67
324504,87
324504,117
324504,53
324504,31
101117,20
101117,2
101117,3
101117,4
101117,21
101117,5
101117,98
101117,8
101117,255
101117,32
101117,33
224966,2
224966,3
224966,10
224966,4
224966,90
224966,13
224966,19
224966,65
43060,1
43060,2
43060,3
43060,10
43060,4
43060,35
43060,240
43060,116
43060,61
43060,15
43060,71
43060,189
43060,31
43060,32
169196,2
169196,3
169196,10
169196,4
169196,94
169196,58
169196,59
169196,8
169196,82
169196,15
169196,106
169196,17
169196,107
169196,18
169196,53
169196,108
169196,208
169196,262
169196,33
169196,65
380885,20
380885,2
380885,3
380885,4
380885,90
380885,8
380885,343
380885,93
334233,1
334233,2
334233,3
334233,4
334233,48
263974,3
263974,10
263974,34
263974,4
263974,35
263974,36
263974,58
263974,59
263974,157
263974,13
263974,37
263974,120
263974,8
263974,204
263974,83
263974,119
263974,40
263974,53
263974,31
263974,42
263974,154
263974,76
263974,47
263974,155
12493,20
12493,2
12493,3
12493,4
12493,90
12493,121
12493,8
12493,110
12493,15
12493,76
12493,123
12493,32
12493,33
58035,1
58035,2
58035,3
58035,10
58035,34
58035,4
58035,58
58035,49
58035,67
58035,117
58035,15
58035,253
58035,53
138246,20
138246,2
138246,3
138246,10
138246,34
138246,4
138246,35
138246,36
138246,21
138246,11
138246,80
138246,55
138246,136
138246,13
138246,37
138246,8
138246,87
138246,38
138246,91
138246,26
138246,139
138246,15
138246,84
138246,30
138246,122
138246,17
138246,52
138246,18
138246,222
138246,32
294539,54
294539,2
294539,3
294539,10
294539,34
294539,4
294539,36
294539,22
294539,55
294539,13
294539,37
294539,161
294539,8
294539,25
294539,15
294539,29
294539,30
294539,18
294539,227
294539,19
292633,54
292633,2
292633,3
292633,10
292633,34
292633,4
292633,35
292633,36
292633,185
292633,58
292633,59
292633,37
292633,8
292633,38
292633,15
292633,119
292633,40
292633,191
292633,53
292633,42
292633,154
181530,2
181530,3
181530,10
181530,34
181530,4
181530,58
181530,49
181530,116
181530,281
181530,67
181530,231
181530,53
181530,31
181530,393
181530,65
103369,20
103369,2
103369,3
103369,4
103369,35
103369,103
103369,352
103369,7
103369,8
103369,87
103369,232
103369,139
103369,9
103369,84
103369,51
103369,32
258735,20
258735,2
258735,3
258735,4
258735,90
258735,8
258735,343
258735,51
258735,93
258735,33
429558,20
429558,2
429558,3
429558,34
429558,4
429558,21
429558,5
429558,98
429558,8
429558,67
429558,26
429558,194
429558,255
429558,15
429558,32
27752,20
27752,2
27752,3
27752,10
27752,4
27752,35
27752,11
27752,22
27752,55
27752,13
27752,8
27752,60
27752,26
27752,15
27752,16
27752,28
27752,29
27752,30
27752,17
27752,44
27752,18
27752,216
27752,33
501588,1
501588,2
501588,3
501588,4
501588,7
501588,8
501588,9
133851,54
133851,2
133851,3
133851,10
133851,34
133851,4
133851,35
133851,36
133851,103
133851,7
133851,48
133851,195
133851,37
133851,8
133851,87
133851,60
133851,45
133851,61
133851,38
133851,26
133851,9
133851,46
133851,315
133851,27
133851,15
133851,122
133851,51
133851,31
133851,42
133851,43
133851,109
133851,32
133851,47
133851,173
72056,54
72056,2
72056,3
72056,10
72056,4
72056,35
72056,7
72056,66
72056,129
72056,159
72056,9
72056,260
72056,15
72056,286
72056,96
72056,76
72056,32
98353,20
98353,2
98353,3
98353,10
98353,34
98353,4
98353,36
98353,21
98353,80
98353,136
98353,128
98353,89
98353,137
98353,15
98353,17
98353,18
98353,32
189023,2
189023,3
189023,4
189023,58
189023,15
189023,17
189023,18
189023,65
152992,54
152992,2
152992,3
152992,10
152992,4
152992,7
152992,66
152992,8
152992,101
115200,2
115200,3
115200,10
115200,34
115200,4
115200,35
115200,36
115200,11
115200,22
115200,94
115200,58
115200,240
115200,202
115200,59
115200,37
115200,120
115200,232
115200,25
115200,139
115200,82
115200,70
115200,15
115200,119
115200,16
115200,28
115200,84
115200,29
115200,30
115200,40
115200,17
115200,18
115200,53
115200,108
115200,42
115200,154
115200,76
115200,47
115200,155
115200,65
13455,394
13455,1
13455,2
13455,3
13455,10
13455,34
13455,4
13455,35
13455,257
13455,7
13455,136
13455,177
13455,129
13455,67
13455,239
13455,61
13455,26
13455,9
13455,138
13455,15
13455,189
13455,190
13455,76
13455,32
300831,79
300831,1
300831,2
300831,3
300831,4
300831,35
300831,257
300831,7
300831,8
300831,61
300831,91
300831,9
300831,15
300831,92
300831,327
300831,73
120975,1
120975,2
120975,3
120975,4
120975,352
120975,7
120975,8
120975,9
120975,33
245656,20
245656,2
245656,3
245656,4
245656,11
245656,80
245656,90
245656,8
245656,87
245656,89
245656,15
245656,18
245656,33
309839,79
309839,20
309839,2
309839,3
309839,10
309839,34
309839,4
309839,35
309839,103
309839,12
309839,13
309839,8
309839,67
309839,287
309839,81
309839,88
309839,26
309839,117
309839,267
309839,15
309839,84
309839,51
309839,73
309839,127
309839,165
309839,32
309839,33
419218,54
419218,2
419218,3
419218,10
419218,4
419218,35
419218,11
419218,345
419218,240
419218,13
419218,60
419218,15
419218,30
419218,17
419218,18
419218,19
100865,1
100865,2
100865,3
100865,10
100865,4
100865,35
100865,94
100865,58
100865,111
100865,8
100865,60
100865,213
100865,15
100865,17
100865,18
100865,220
100865,363
100865,42
100865,154
100315,1
100315,2
100315,3
100315,10
100315,4
100315,11
100315,22
100315,303
100315,90
100315,66
100315,25
100315,15
100315,16
100315,28
100315,29
100315,18
100315,134
100315,32
427669,2
427669,3
427669,10
427669,34
427669,4
427669,58
427669,59
427669,174
427669,360
427669,82
427669,53
427669,65
144688,196
144688,1
144688,2
144688,3
144688,10
144688,4
144688,80
144688,48
144688,124
144688,8
144688,50
144688,53
144688,33
38915,54
38915,2
38915,3
38915,10
38915,34
38915,4
38915,35
38915,36
38915,48
38915,58
38915,136
38915,59
38915,188
38915,129
38915,67
38915,60
38915,45
38915,61
38915,38
38915,105
38915,117
38915,137
38915,82
38915,15
38915,83
38915,40
38915,388
38915,53
38915,42
38915,109
38915,76
38915,47
193999,307
193999,2
193999,3
193999,10
193999,34
193999,4
193999,35
193999,36
193999,11
193999,98
193999,136
193999,37
193999,178
193999,239
193999,61
193999,339
193999,138
193999,15
193999,189
193999,16
193999,17
193999,191
193999,18
193999,57
456545,54
456545,2
456545,3
456545,34
456545,4
456545,58
456545,238
226752,1
226752,2
226752,10
226752,4
226752,59
226752,82
226752,53
226752,108
457547,1
457547,2
457547,3
457547,10
457547,4
457547,11
457547,55
457547,13
457547,15
457547,16
457547,28
457547,29
457547,30
457547,17
457547,44
457547,18
147265,54
147265,2
147265,3
147265,10
147265,4
147265,35
147265,21
147265,58
147265,136
147265,59
147265,129
147265,60
147265,150
147265,137
147265,82
147265,40
147265,284
147265,51
147265,53
147265,108
147265,42
147265,154
147265,76
147265,32
147265,47
147265,155
58603,54
58603,2
58603,3
58603,4
58603,22
58603,7
58603,129
58603,25
58603,78
58603,15
58603,29
58603,18
58603,76
470630,2
470630,3
470630,10
470630,4
470630,7
470630,136
470630,65
28851,77
28851,2
28851,3
28851,10
28851,34
28851,4
28851,35
28851,36
28851,156
28851,48
28851,58
28851,55
28851,136
28851,13
28851,37
28851,129
28851,8
28851,148
28851,232
28851,61
28851,105
28851,81
28851,26
28851,137
28851,138
28851,15
28851,16
28851,84
28851,30
28851,40
28851,17
28851,163
28851,191
28851,18
28851,216
28851,42
28851,109
28851,76
28851,32
28851,65
269234,2
269234,3
269234,4
269234,22
269234,7
269234,78
269234,15
269234,65
9237,77
9237,2
9237,10
9237,34
9237,4
9237,35
9237,103
9237,157
9237,174
9237,215
9237,129
9237,15
9237,16
9237,30
9237,18
9237,31
9237,275
9237,76
9237,32
9237,65
52594,77
52594,2
52594,3
52594,10
52594,4
52594,35
52594,80
52594,24
52594,48
52594,55
52594,136
52594,13
52594,129
52594,60
52594,61
52594,91
52594,150
52594,26
52594,137
52594,138
52594,70
52594,15
52594,327
52594,151
52594,216
52594,42
52594,76
52594,65
139717,20
139717,2
139717,3
139717,10
139717,34
139717,4
139717,268
139717,5
139717,12
139717,136
139717,300
139717,8
139717,267
139717,15
139717,33
140632,20
140632,2
140632,3
140632,10
140632,4
140632,35
140632,21
140632,11
140632,5
140632,98
140632,136
140632,8
140632,87
140632,61
140632,81
140632,255
140632,100
140632,15
140632,16
140632,84
140632,17
140632,328
140632,18
140632,76
140632,102
140632,32
140632,33
108760,54
108760,2
108760,3
108760,4
108760,103
108760,7
108760,78
108760,15
108760,32
299710,54
299710,2
299710,3
299710,10
299710,34
299710,4
299710,36
299710,395
299710,58
299710,202
299710,13
299710,37
299710,120
299710,26
299710,15
299710,242
299710,19
453589,20
453589,2
453589,3
453589,4
453589,149
453589,90
453589,8
453589,152
453589,33
91786,2
91786,3
91786,10
91786,34
91786,4
91786,35
91786,36
91786,22
91786,7
91786,66
91786,188
91786,129
91786,15
91786,40
91786,42
91786,76
91786,65
154157,20
154157,2
154157,3
154157,10
154157,34
154157,4
154157,35
154157,36
154157,103
154157,5
154157,48
154157,195
154157,66
154157,37
154157,8
154157,87
154157,38
154157,91
154157,105
154157,14
154157,260
154157,15
154157,71
154157,40
154157,191
154157,52
154157,42
154157,43
154157,109
154157,32
154157,47
154157,173
154157,33
308248,20
308248,2
308248,3
308248,4
308248,11
308248,80
308248,8
308248,45
308248,88
308248,26
308248,15
308248,16
308248,28
308248,29
308248,30
308248,17
308248,44
308248,18
308248,47
308248,173
308248,33
112151,1
112151,2
112151,3
112151,10
112151,34
112151,4
112151,35
112151,36
112151,21
112151,22
112151,94
112151,135
112151,24
112151,136
112151,13
112151,188
112151,8
112151,159
112151,61
112151,138
112151,70
112151,15
112151,16
112151,28
112151,29
112151,30
112151,40
112151,17
112151,44
112151,309
112151,18
112151,127
112151,319
112151,96
112151,42
112151,76
112151,32
112151,47
112151,155
251590,54
251590,2
251590,3
251590,10
251590,4
251590,55
251590,115
251590,13
251590,8
315361,1
315361,2
315361,3
315361,10
315361,34
315361,4
315361,35
315361,36
315361,103
315361,6
315361,7
315361,136
315361,37
315361,8
315361,87
315361,60
315361,38
315361,9
315361,14
315361,15
315361,71
315361,84
315361,51
315361,52
315361,32
54624,77
54624,2
54624,3
54624,4
54624,35
54624,7
54624,60
54624,45
54624,61
54624,287
54624,78
54624,9
54624,278
54624,46
54624,15
54624,84
54624,32
54624,47
52859,77
52859,2
52859,4
52859,11
52859,22
52859,5
52859,8
52859,25
52859,15
52859,16
52859,28
52859,29
52859,30
52859,18
516315,54
516315,2
516315,34
516315,4
516315,67
516315,117
516315,15
516315,17
516315,18
118750,2
118750,3
118750,10
118750,4
118750,352
118750,7
118750,66
118750,9
118750,260
118750,65
81209,1
81209,2
81209,3
81209,10
81209,34
81209,4
81209,21
81209,58
81209,59
81209,13
81209,174
81209,360
81209,82
81209,70
81209,119
81209,53
81209,222
81209,158
81209,330
81209,153
81209,76
81209,32
